taxonID	property	value	remarks
97690	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97691	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97692	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97693	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97694	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97695	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97696	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97697	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97698	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97699	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97700	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97701	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97702	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97703	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97704	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97705	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97706	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97707	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97708	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97709	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97710	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97711	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97712	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97713	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97714	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97715	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97716	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97717	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97718	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97719	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97720	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97721	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97722	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97723	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97724	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97725	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97726	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97727	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97728	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97729	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97730	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97731	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97732	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97733	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97734	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97735	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97736	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97737	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97738	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97739	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97740	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97741	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97742	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97743	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97744	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97745	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97746	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97747	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97748	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97749	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97750	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97751	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97752	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97753	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97754	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97755	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97756	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97757	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97758	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97759	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97760	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97761	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97762	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97763	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97764	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97765	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97766	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97767	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97768	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97769	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97770	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97771	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97772	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97773	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97774	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97775	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97776	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97777	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97778	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97779	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97780	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97781	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97782	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97783	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97784	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97785	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97786	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97787	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97788	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97789	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97790	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97791	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97792	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97793	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97794	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97795	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97796	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97797	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97798	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97799	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97800	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97801	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97802	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97803	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97804	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97805	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97806	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97807	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97808	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97809	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97810	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97811	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97812	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97813	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97814	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97815	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97816	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97817	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97818	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97819	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97820	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97821	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97822	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97823	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97824	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97825	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97826	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97827	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97828	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97829	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97830	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97831	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97832	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97833	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97834	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97835	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97836	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97837	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97838	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97839	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97840	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97841	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97842	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97843	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97844	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97845	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97846	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97847	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97848	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97849	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97850	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97851	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97852	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97853	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97854	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97855	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97856	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97857	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97858	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97859	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97860	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97861	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97862	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97863	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97864	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97865	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97866	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97867	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97868	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97869	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97870	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97871	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97872	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97873	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97874	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97875	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97876	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97877	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97878	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97879	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97880	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97881	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97882	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97883	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97884	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97885	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97886	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97887	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97888	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97889	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97890	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97891	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97892	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97893	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97894	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97895	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97896	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97897	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97898	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97899	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97900	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97901	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97902	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97903	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97904	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97905	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97906	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97907	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97908	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97909	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97910	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97911	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97912	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97913	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97914	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97915	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97916	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97917	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97918	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97919	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97920	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97921	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97922	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97923	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97924	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97925	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97926	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97927	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97928	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97929	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97930	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97931	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97932	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97933	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97934	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97935	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97936	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97937	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97938	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97939	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97940	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97941	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97942	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97943	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97944	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97945	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97946	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97947	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97948	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97949	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97950	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97951	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97952	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97953	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97954	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97955	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97956	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97957	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97958	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97959	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97960	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97961	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97962	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97963	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97964	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97965	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97966	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97967	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97968	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97969	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97970	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97971	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97972	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97973	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97974	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97975	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97976	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97977	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97978	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97979	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97980	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97981	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97982	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97983	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97984	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97985	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97986	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97987	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97988	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97989	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97990	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97991	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97992	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97993	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97994	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97995	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97996	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97997	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97998	CITES	Appendix II	Appendix II:Except the species included in Appendix I
97999	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98000	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98001	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98002	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98003	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98004	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98005	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98006	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98007	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98008	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98009	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98010	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98011	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98012	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98013	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98014	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98015	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98016	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98017	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98018	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98019	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98020	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98021	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98022	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98023	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98024	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98025	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98026	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98027	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98028	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98029	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98030	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98031	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98032	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98033	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98034	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98035	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98036	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98037	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98038	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98039	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98040	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98041	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98042	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98043	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98044	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98045	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98046	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98047	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98048	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98049	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98050	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98051	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98052	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98053	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98054	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98055	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98056	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98057	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98058	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98059	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98060	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98061	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98062	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98063	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98064	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98065	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98066	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98067	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98068	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98069	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98070	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98071	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98072	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98073	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98074	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98075	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98076	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98077	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98078	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98079	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98080	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98081	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98082	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98083	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98084	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98085	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98086	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98087	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98088	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98089	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98090	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98091	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98092	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98093	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98094	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98095	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98096	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98097	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98098	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98099	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98100	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98101	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98102	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98103	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98104	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98105	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98106	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98107	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98108	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98109	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98110	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98111	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98112	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98113	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98114	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98115	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98116	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98117	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98118	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98119	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98120	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98121	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98122	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98123	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98124	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98125	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98126	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98127	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98128	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98129	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98130	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98131	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98132	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98133	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98134	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98135	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98136	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98137	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98138	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98139	CITES	Appendix II	Appendix II:Except the species included in Appendix I
98140	CITES	Appendix II	Appendix II:Except the species included in Appendix I
